tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1614,2013-06-01 13:39:47,2013-06-01 14:06:41,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,514,12 Ave & W 40 St,40.76087502,-74.00277668,20256,Customer,0,0
3776,2013-06-01 13:39:57,2013-06-01 14:42:53,456,E 53 St & Madison Ave,40.7597108,-73.97402311,457,Broadway & W 58 St,40.76695317,-73.98169333,17571,Customer,0,0
578,2013-06-01 13:39:58,2013-06-01 13:49:36,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,224,Spruce St & Nassau St,40.71146364,-74.00552427,14732,Subscriber,1985,1
648,2013-06-01 13:40:06,2013-06-01 13:50:54,492,W 33 St & 7 Ave,40.75019995,-73.99093085,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19559,Subscriber,1980,1
967,2013-06-01 13:40:07,2013-06-01 13:56:14,296,Division St & Bowery,40.71413089,-73.9970468,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,20221,Customer,0,0
726,2013-06-01 13:40:10,2013-06-01 13:52:16,310,State St & Smith St,40.68926942,-73.98912867,143,Clinton St & Joralemon St,40.69239502,-73.99337909,17217,Customer,0,0
339,2013-06-01 13:40:15,2013-06-01 13:45:54,459,W 20 St & 11 Ave,40.746745,-74.007756,307,Canal St & Rutgers St,40.71427487,-73.98990025,18634,Subscriber,1974,1
1218,2013-06-01 13:40:27,2013-06-01 14:00:45,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,238,Bank St & Washington St,40.7361967,-74.00859207,14729,Customer,0,0
1799,2013-06-01 13:40:32,2013-06-01 14:10:31,290,2 Ave & E 58 St,40.76020258,-73.96478473,501,FDR Drive & E 35 St,40.744219,-73.97121214,19596,Subscriber,1974,1
311,2013-06-01 13:40:35,2013-06-01 13:45:46,82,St James Pl & Pearl St,40.71117416,-74.00016545,307,Canal St & Rutgers St,40.71427487,-73.98990025,20113,Subscriber,1973,1
912,2013-06-01 13:40:43,2013-06-01 13:55:55,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,523,W 38 St & 8 Ave,40.75466591,-73.99138152,18847,Subscriber,1955,2
688,2013-06-01 13:40:50,2013-06-01 13:52:18,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,0,,,,16341,Customer,0,0
1884,2013-06-01 13:40:56,2013-06-01 14:12:20,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2000,Front St & Washington St,40.70255088,-73.98940236,14776,Customer,0,0
1492,2013-06-01 13:40:58,2013-06-01 14:05:50,346,Bank St & Hudson St,40.73652889,-74.00618026,152,Warren St & Church St,40.71473993,-74.00910627,15987,Subscriber,1968,1
3694,2013-06-01 13:41:00,2013-06-01 14:42:34,407,Henry St & Poplar St,40.700469,-73.991454,457,Broadway & W 58 St,40.76695317,-73.98169333,18377,Customer,0,0
796,2013-06-01 13:41:00,2013-06-01 13:54:16,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17690,Subscriber,1972,2
1779,2013-06-01 13:41:03,2013-06-01 14:10:42,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,401,Allen St & Rivington St,40.72019576,-73.98997825,17160,Subscriber,1979,2
1497,2013-06-01 13:41:05,2013-06-01 14:06:02,346,Bank St & Hudson St,40.73652889,-74.00618026,426,West St & Chambers St,40.71754834,-74.01322069,18485,Subscriber,1972,2
653,2013-06-01 13:41:11,2013-06-01 13:52:04,3002,South End Ave & Liberty St,40.711512,-74.015756,528,2 Ave & E 31 St,40.74290902,-73.97706058,17079,Subscriber,1985,2
1871,2013-06-01 13:41:11,2013-06-01 14:12:22,459,W 20 St & 11 Ave,40.746745,-74.007756,147,Greenwich St & Warren St,40.71542197,-74.01121978,15785,Customer,0,0
728,2013-06-01 13:41:14,2013-06-01 13:53:22,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,238,Bank St & Washington St,40.7361967,-74.00859207,17927,Subscriber,1967,1
1613,2013-06-01 13:41:20,2013-06-01 14:08:13,435,W 21 St & 6 Ave,40.74173969,-73.99415556,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,20060,Customer,0,0
1372,2013-06-01 13:41:33,2013-06-01 14:04:25,247,Perry St & Bleecker St,40.73535398,-74.00483091,402,Broadway & E 22 St,40.7403432,-73.98955109,19659,Subscriber,1984,1
161,2013-06-01 13:41:36,2013-06-01 13:44:17,499,Broadway & W 60 St,40.76915505,-73.98191841,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,14895,Subscriber,1987,1
1093,2013-06-01 13:41:45,2013-06-01 13:59:58,499,Broadway & W 60 St,40.76915505,-73.98191841,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17446,Subscriber,1987,1
828,2013-06-01 13:41:48,2013-06-01 13:55:36,217,Old Fulton St,40.70277159,-73.99383605,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,16260,Subscriber,1983,2
75013,2013-06-01 13:41:54,2013-06-02 10:32:07,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,2009,Catherine St & Monroe St,40.71117444,-73.99682619,16006,Subscriber,1982,1
1257,2013-06-01 13:41:55,2013-06-01 14:02:52,225,W 14 St & The High Line,40.74195138,-74.00803013,508,W 46 St & 11 Ave,40.76341379,-73.99667444,19887,Customer,0,0
1786,2013-06-01 13:41:56,2013-06-01 14:11:42,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2000,Front St & Washington St,40.70255088,-73.98940236,15127,Customer,0,0
256,2013-06-01 13:42:01,2013-06-01 13:46:17,495,W 47 St & 10 Ave,40.76269882,-73.99301222,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16893,Subscriber,1977,1
1223,2013-06-01 13:42:03,2013-06-01 14:02:26,350,Clinton St & Grand St,40.71559509,-73.9870295,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17172,Subscriber,1970,2
175,2013-06-01 13:42:09,2013-06-01 13:45:04,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,307,Canal St & Rutgers St,40.71427487,-73.98990025,15628,Subscriber,1970,1
556,2013-06-01 13:42:10,2013-06-01 13:51:26,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,150,E 2 St & Avenue C,40.7208736,-73.98085795,18936,Subscriber,1979,1
558,2013-06-01 13:42:25,2013-06-01 13:51:43,319,Fulton St & Broadway,40.711066,-74.009447,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,16732,Subscriber,1982,1
77774,2013-06-01 13:42:32,2013-06-02 11:18:46,217,Old Fulton St,40.70277159,-73.99383605,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,18208,Subscriber,1982,1
826,2013-06-01 13:42:34,2013-06-01 13:56:20,402,Broadway & E 22 St,40.7403432,-73.98955109,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18178,Subscriber,1969,1
1186,2013-06-01 13:42:36,2013-06-01 14:02:22,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18611,Customer,0,0
274,2013-06-01 13:42:40,2013-06-01 13:47:14,383,Greenwich Ave & Charles St,40.735238,-74.000271,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15113,Subscriber,1966,1
820,2013-06-01 13:42:41,2013-06-01 13:56:21,459,W 20 St & 11 Ave,40.746745,-74.007756,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18390,Subscriber,1966,1
261,2013-06-01 13:42:41,2013-06-01 13:47:02,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,497,E 17 St & Broadway,40.73704984,-73.99009296,17101,Subscriber,1971,1
2560,2013-06-01 13:42:47,2013-06-01 14:25:27,79,Franklin St & W Broadway,40.71911552,-74.00666661,457,Broadway & W 58 St,40.76695317,-73.98169333,16022,Subscriber,1985,1
2547,2013-06-01 13:42:55,2013-06-01 14:25:22,79,Franklin St & W Broadway,40.71911552,-74.00666661,457,Broadway & W 58 St,40.76695317,-73.98169333,17416,Subscriber,1985,2
361,2013-06-01 13:42:57,2013-06-01 13:48:58,254,W 11 St & 6 Ave,40.73532427,-73.99800419,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16100,Subscriber,1981,1
1129,2013-06-01 13:42:57,2013-06-01 14:01:46,266,Avenue D & E 8 St,40.72368361,-73.97574813,285,Broadway & E 14 St,40.73454567,-73.99074142,19498,Subscriber,1986,2
1066,2013-06-01 13:42:58,2013-06-01 14:00:44,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,238,Bank St & Washington St,40.7361967,-74.00859207,18029,Customer,0,0
785,2013-06-01 13:43:00,2013-06-01 13:56:05,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,346,Bank St & Hudson St,40.73652889,-74.00618026,15217,Subscriber,1980,1
1159,2013-06-01 13:43:14,2013-06-01 14:02:33,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17837,Customer,0,0
1543,2013-06-01 13:43:18,2013-06-01 14:09:01,471,Grand St & Havemeyer St,40.71286844,-73.95698119,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,18314,Subscriber,1983,2
1030,2013-06-01 13:43:19,2013-06-01 14:00:29,466,W 25 St & 6 Ave,40.74395411,-73.99144871,545,E 23 St & 1 Ave,40.736502,-73.97809472,19370,Subscriber,1981,1
532,2013-06-01 13:43:26,2013-06-01 13:52:18,502,Henry St & Grand St,40.714215,-73.981346,0,,,,16613,Subscriber,1973,1
630,2013-06-01 13:43:32,2013-06-01 13:54:02,349,Rivington St & Ridge St,40.71850211,-73.98329859,361,Allen St & Hester St,40.71605866,-73.99190759,17375,Subscriber,1990,1
1116,2013-06-01 13:43:34,2013-06-01 14:02:10,253,W 13 St & 5 Ave,40.73543934,-73.99453948,303,Mercer St & Spring St,40.72362738,-73.99949601,19477,Customer,0,0
615,2013-06-01 13:43:39,2013-06-01 13:53:54,349,Rivington St & Ridge St,40.71850211,-73.98329859,361,Allen St & Hester St,40.71605866,-73.99190759,19809,Subscriber,1990,1
1187,2013-06-01 13:43:50,2013-06-01 14:03:37,150,E 2 St & Avenue C,40.7208736,-73.98085795,355,Bayard St & Baxter St,40.71602118,-73.99974372,15667,Subscriber,1962,1
777,2013-06-01 13:43:52,2013-06-01 13:56:49,358,Christopher St & Greenwich St,40.73291553,-74.00711384,251,Mott St & Prince St,40.72317958,-73.99480012,16300,Subscriber,1971,1
564,2013-06-01 13:43:58,2013-06-01 13:53:22,454,E 51 St & 1 Ave,40.75455731,-73.96592976,499,Broadway & W 60 St,40.76915505,-73.98191841,14718,Subscriber,1984,1
792,2013-06-01 13:44:03,2013-06-01 13:57:15,358,Christopher St & Greenwich St,40.73291553,-74.00711384,251,Mott St & Prince St,40.72317958,-73.99480012,16371,Customer,0,0
1570,2013-06-01 13:44:07,2013-06-01 14:10:17,495,W 47 St & 10 Ave,40.76269882,-73.99301222,497,E 17 St & Broadway,40.73704984,-73.99009296,20090,Subscriber,1979,1
466,2013-06-01 13:44:08,2013-06-01 13:51:54,462,W 22 St & 10 Ave,40.74691959,-74.00451887,0,,,,16216,Subscriber,1972,1
2080,2013-06-01 13:44:10,2013-06-01 14:18:50,237,E 11 St & 2 Ave,40.73047309,-73.98672378,290,2 Ave & E 58 St,40.76020258,-73.96478473,15683,Subscriber,1983,1
2263,2013-06-01 13:44:13,2013-06-01 14:21:56,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,504,1 Ave & E 16 St,40.73221853,-73.98165557,14974,Subscriber,1970,1
1321,2013-06-01 13:44:14,2013-06-01 14:06:15,530,11 Ave & W 59 St,40.771522,-73.990541,212,W 16 St & The High Line,40.74334935,-74.00681753,20317,Customer,0,0
240,2013-06-01 13:44:15,2013-06-01 13:48:15,459,W 20 St & 11 Ave,40.746745,-74.007756,250,Lafayette St & Jersey St N,40.72456089,-73.99565293,17930,Subscriber,1965,1
1475,2013-06-01 13:44:18,2013-06-01 14:08:53,471,Grand St & Havemeyer St,40.71286844,-73.95698119,0,,,,16479,Subscriber,1977,1
273,2013-06-01 13:44:25,2013-06-01 13:48:58,511,E 14 St & Avenue B,40.72938685,-73.97772429,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18407,Subscriber,1968,1
931,2013-06-01 13:44:29,2013-06-01 14:00:00,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18815,Subscriber,1987,1
1292,2013-06-01 13:44:32,2013-06-01 14:06:04,530,11 Ave & W 59 St,40.771522,-73.990541,212,W 16 St & The High Line,40.74334935,-74.00681753,16795,Customer,0,0
519,2013-06-01 13:44:37,2013-06-01 13:53:16,360,William St & Pine St,40.70717936,-74.00887308,309,Murray St & West St,40.7149787,-74.013012,18542,Subscriber,1975,1
1965,2013-06-01 13:44:39,2013-06-01 14:17:24,335,Washington Pl & Broadway,40.72903917,-73.99404649,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14574,Customer,0,0
1489,2013-06-01 13:44:44,2013-06-01 14:09:33,410,Suffolk St & Stanton St,40.72066442,-73.98517977,319,Fulton St & Broadway,40.711066,-74.009447,20224,Subscriber,1985,1
1868,2013-06-01 13:44:47,2013-06-01 14:15:55,478,11 Ave & W 41 St,40.76030096,-73.99884222,312,Allen St & Stanton St,40.722055,-73.989111,16256,Customer,0,0
549,2013-06-01 13:44:48,2013-06-01 13:53:57,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,465,Broadway & W 41 St,40.75513557,-73.98658032,14881,Subscriber,1983,1
2411,2013-06-01 13:44:53,2013-06-01 14:25:04,315,South St & Gouverneur Ln,40.70355377,-74.00670227,349,Rivington St & Ridge St,40.71850211,-73.98329859,17184,Customer,0,0
1070,2013-06-01 13:45:04,2013-06-01 14:02:54,225,W 14 St & The High Line,40.74195138,-74.00803013,508,W 46 St & 11 Ave,40.76341379,-73.99667444,15577,Customer,0,0
1665,2013-06-01 13:45:10,2013-06-01 14:12:55,532,S 5 Pl & S 5 St,40.710451,-73.960876,471,Grand St & Havemeyer St,40.71286844,-73.95698119,17660,Customer,0,0
2034,2013-06-01 13:45:13,2013-06-01 14:19:07,237,E 11 St & 2 Ave,40.73047309,-73.98672378,290,2 Ave & E 58 St,40.76020258,-73.96478473,17879,Subscriber,1978,2
1452,2013-06-01 13:45:17,2013-06-01 14:09:29,468,Broadway & W 56 St,40.7652654,-73.98192338,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19103,Subscriber,1982,1
401,2013-06-01 13:45:18,2013-06-01 13:51:59,310,State St & Smith St,40.68926942,-73.98912867,143,Clinton St & Joralemon St,40.69239502,-73.99337909,19749,Customer,0,0
1682,2013-06-01 13:45:22,2013-06-01 14:13:24,499,Broadway & W 60 St,40.76915505,-73.98191841,462,W 22 St & 10 Ave,40.74691959,-74.00451887,16584,Subscriber,1981,2
1838,2013-06-01 13:45:27,2013-06-01 14:16:05,478,11 Ave & W 41 St,40.76030096,-73.99884222,426,West St & Chambers St,40.71754834,-74.01322069,16282,Customer,0,0
1505,2013-06-01 13:45:29,2013-06-01 14:10:34,453,W 22 St & 8 Ave,40.74475148,-73.99915362,534,Water - Whitehall Plaza,40.70255065,-74.0127234,17910,Subscriber,1957,1
902,2013-06-01 13:45:45,2013-06-01 14:00:47,457,Broadway & W 58 St,40.76695317,-73.98169333,515,W 43 St & 10 Ave,40.76009437,-73.99461843,14977,Subscriber,1981,1
903,2013-06-01 13:45:45,2013-06-01 14:00:48,457,Broadway & W 58 St,40.76695317,-73.98169333,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19178,Subscriber,1981,2
1549,2013-06-01 13:45:54,2013-06-01 14:11:43,305,E 58 St & 3 Ave,40.76095756,-73.96724467,285,Broadway & E 14 St,40.73454567,-73.99074142,20025,Subscriber,1966,1
720,2013-06-01 13:46:09,2013-06-01 13:58:09,376,John St & William St,40.70862144,-74.00722156,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,17802,Subscriber,1984,1
1006,2013-06-01 13:46:11,2013-06-01 14:02:57,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,15871,Subscriber,1962,2
1902,2013-06-01 13:46:11,2013-06-01 14:17:53,335,Washington Pl & Broadway,40.72903917,-73.99404649,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18279,Subscriber,1980,1
1223,2013-06-01 13:46:13,2013-06-01 14:06:36,439,E 4 St & 2 Ave,40.7262807,-73.98978041,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,18525,Customer,0,0
1276,2013-06-01 13:46:19,2013-06-01 14:07:35,457,Broadway & W 58 St,40.76695317,-73.98169333,444,Broadway & W 24 St,40.7423543,-73.98915076,16342,Customer,0,0
45900,2013-06-01 13:46:21,2013-06-02 02:31:21,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,307,Canal St & Rutgers St,40.71427487,-73.98990025,15835,Customer,0,0
1250,2013-06-01 13:46:24,2013-06-01 14:07:14,457,Broadway & W 58 St,40.76695317,-73.98169333,444,Broadway & W 24 St,40.7423543,-73.98915076,15387,Customer,0,0
1753,2013-06-01 13:46:25,2013-06-01 14:15:38,448,W 37 St & 10 Ave,40.75660359,-73.9979009,479,9 Ave & W 45 St,40.76019252,-73.9912551,17339,Customer,0,0
1519,2013-06-01 13:46:35,2013-06-01 14:11:54,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,0,,,,18985,Subscriber,1970,1
1161,2013-06-01 13:46:51,2013-06-01 14:06:12,439,E 4 St & 2 Ave,40.7262807,-73.98978041,0,,,,15931,Customer,0,0
530,2013-06-01 13:46:52,2013-06-01 13:55:42,500,Broadway & W 51 St,40.76228826,-73.98336183,422,W 59 St & 10 Ave,40.770513,-73.988038,19925,Subscriber,1982,1
382,2013-06-01 13:46:52,2013-06-01 13:53:14,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,251,Mott St & Prince St,40.72317958,-73.99480012,18558,Subscriber,1986,1
1569,2013-06-01 13:46:54,2013-06-01 14:13:03,486,Broadway & W 29 St,40.7462009,-73.98855723,253,W 13 St & 5 Ave,40.73543934,-73.99453948,16002,Subscriber,1965,1
599,2013-06-01 13:46:59,2013-06-01 13:56:58,444,Broadway & W 24 St,40.7423543,-73.98915076,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18237,Subscriber,1961,2
286,2013-06-01 13:47:17,2013-06-01 13:52:03,390,Duffield St & Willoughby St,40.69221589,-73.9842844,261,Johnson St & Gold St,40.69474881,-73.98362464,15798,Subscriber,1972,1
1252,2013-06-01 13:47:27,2013-06-01 14:08:19,363,West Thames St,40.70834698,-74.01713445,331,Pike St & Monroe St,40.71173107,-73.99193043,15257,Subscriber,1983,2
821,2013-06-01 13:47:28,2013-06-01 14:01:09,435,W 21 St & 6 Ave,40.74173969,-73.99415556,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18826,Customer,0,0
1350,2013-06-01 13:47:40,2013-06-01 14:10:10,358,Christopher St & Greenwich St,40.73291553,-74.00711384,518,E 39 St & 2 Ave,40.74780373,-73.9734419,19853,Subscriber,1979,1
1892,2013-06-01 13:47:44,2013-06-01 14:19:16,528,2 Ave & E 31 St,40.74290902,-73.97706058,457,Broadway & W 58 St,40.76695317,-73.98169333,15153,Customer,0,0
1332,2013-06-01 13:47:50,2013-06-01 14:10:02,128,MacDougal St & Prince St,40.72710258,-74.00297088,238,Bank St & Washington St,40.7361967,-74.00859207,17201,Subscriber,1961,1
478,2013-06-01 13:47:51,2013-06-01 13:55:49,510,W 51 St & 6 Ave,40.7606597,-73.98042047,457,Broadway & W 58 St,40.76695317,-73.98169333,15551,Subscriber,1966,1
870,2013-06-01 13:48:12,2013-06-01 14:02:42,237,E 11 St & 2 Ave,40.73047309,-73.98672378,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18118,Subscriber,1962,2
1819,2013-06-01 13:48:22,2013-06-01 14:18:41,237,E 11 St & 2 Ave,40.73047309,-73.98672378,430,York St & Jay St,40.7014851,-73.98656928,16569,Subscriber,1980,1
13315,2013-06-01 13:48:24,2013-06-01 17:30:19,303,Mercer St & Spring St,40.72362738,-73.99949601,504,1 Ave & E 16 St,40.73221853,-73.98165557,16345,Subscriber,1966,1
485,2013-06-01 13:48:34,2013-06-01 13:56:39,430,York St & Jay St,40.7014851,-73.98656928,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,14978,Subscriber,1976,1
559,2013-06-01 13:48:39,2013-06-01 13:57:58,511,E 14 St & Avenue B,40.72938685,-73.97772429,432,E 7 St & Avenue A,40.72621788,-73.98379855,16489,Customer,0,0
700,2013-06-01 13:48:42,2013-06-01 14:00:22,514,12 Ave & W 40 St,40.76087502,-74.00277668,285,Broadway & E 14 St,40.73454567,-73.99074142,18153,Subscriber,1976,2
630,2013-06-01 13:48:42,2013-06-01 13:59:12,276,Duane St & Greenwich St,40.71748752,-74.0104554,415,Pearl St & Hanover Square,40.7047177,-74.00926027,18049,Subscriber,1973,1
550,2013-06-01 13:48:47,2013-06-01 13:57:57,511,E 14 St & Avenue B,40.72938685,-73.97772429,432,E 7 St & Avenue A,40.72621788,-73.98379855,19570,Customer,0,0
362,2013-06-01 13:49:01,2013-06-01 13:55:03,410,Suffolk St & Stanton St,40.72066442,-73.98517977,433,E 13 St & Avenue A,40.72955361,-73.98057249,15511,Customer,0,0
653,2013-06-01 13:49:03,2013-06-01 13:59:56,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,301,E 2 St & Avenue B,40.72217444,-73.98368779,19993,Subscriber,1971,1
795,2013-06-01 13:49:08,2013-06-01 14:02:23,473,Rivington St & Chrystie St,40.72110063,-73.9919254,434,9 Ave & W 18 St,40.74317449,-74.00366443,20001,Customer,0,0
637,2013-06-01 13:49:13,2013-06-01 13:59:50,306,Cliff St & Fulton St,40.70823502,-74.00530063,0,,,,19955,Subscriber,1992,1
2061,2013-06-01 13:49:35,2013-06-01 14:23:56,406,Hicks St & Montague St,40.69512845,-73.99595065,144,Nassau St & Navy St,40.69839895,-73.98068914,18053,Subscriber,1977,1
478,2013-06-01 13:49:36,2013-06-01 13:57:34,439,E 4 St & 2 Ave,40.7262807,-73.98978041,0,,,,18105,Subscriber,1987,1
626,2013-06-01 13:49:47,2013-06-01 14:00:13,268,Howard St & Centre St,40.71910537,-73.99973337,392,Jay St & Tech Pl,40.695065,-73.987167,19133,Subscriber,1950,2
265,2013-06-01 13:49:58,2013-06-01 13:54:23,360,William St & Pine St,40.70717936,-74.00887308,295,Pike St & E Broadway,40.71406667,-73.99293911,16844,Subscriber,1964,1
75,2013-06-01 13:50:01,2013-06-01 13:51:16,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,17933,Customer,0,0
158,2013-06-01 13:50:02,2013-06-01 13:52:40,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,17108,Subscriber,1984,2
1263,2013-06-01 13:50:09,2013-06-01 14:11:12,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,14565,Subscriber,1982,1
316,2013-06-01 13:50:15,2013-06-01 13:55:31,454,E 51 St & 1 Ave,40.75455731,-73.96592976,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,19412,Subscriber,1976,1
856,2013-06-01 13:50:25,2013-06-01 14:04:41,444,Broadway & W 24 St,40.7423543,-73.98915076,347,Greenwich St & W Houston St,40.728846,-74.008591,19296,Subscriber,1984,1
316,2013-06-01 13:50:33,2013-06-01 13:55:49,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,499,Broadway & W 60 St,40.76915505,-73.98191841,14531,Subscriber,1984,1
754,2013-06-01 13:50:36,2013-06-01 14:03:10,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,444,Broadway & W 24 St,40.7423543,-73.98915076,15712,Subscriber,1969,1
245,2013-06-01 13:50:41,2013-06-01 13:54:46,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,15587,Subscriber,1980,1
1824,2013-06-01 13:51:01,2013-06-01 14:21:25,445,E 10 St & Avenue A,40.72740794,-73.98142006,509,9 Ave & W 22 St,40.7454973,-74.00197139,17480,Subscriber,1984,2
